9.433594e+01 134 646 3.520411e-03 -3.297290e-03 6.817701e-03
9.414062e+01 134 646 3.520652e-03 -3.297493e-03 6.818145e-03
9.394531e+01 134 646 3.520908e-03 -3.297710e-03 6.818618e-03
9.375000e+01 134 646 3.521182e-03 -3.297941e-03 6.819122e-03
9.355469e+01 134 646 3.521472e-03 -3.298185e-03 6.819657e-03
9.335938e+01 134 646 3.521779e-03 -3.298445e-03 6.820224e-03
9.316406e+01 134 646 3.522104e-03 -3.298720e-03 6.820824e-03
9.296875e+01 134 646 3.522447e-03 -3.299011e-03 6.821458e-03
9.277344e+01 134 646 3.522809e-03 -3.299317e-03 6.822126e-03
9.257812e+01 134 646 3.523189e-03 -3.299640e-03 6.822829e-03
9.238281e+01 134 646 3.523589e-03 -3.299980e-03 6.823569e-03
9.218750e+01 134 646 3.524009e-03 -3.300337e-03 6.824346e-03
9.199219e+01 134 646 3.524449e-03 -3.300711e-03 6.825161e-03
9.179688e+01 134 646 3.524910e-03 -3.301104e-03 6.826014e-03
9.160156e+01 134 646 3.525392e-03 -3.301515e-03 6.826906e-03
9.140625e+01 134 646 3.525895e-03 -3.301944e-03 6.827839e-03
9.121094e+01 134 646 3.526420e-03 -3.302393e-03 6.828813e-03
9.101562e+01 134 646 3.526966e-03 -3.302861e-03 6.829828e-03
9.082031e+01 134 646 3.527536e-03 -3.303349e-03 6.830885e-03
9.062500e+01 134 646 3.528128e-03 -3.303857e-03 6.831986e-03
9.042969e+01 134 646 3.528744e-03 -3.304386e-03 6.833130e-03
9.023438e+01 134 646 3.529383e-03 -3.304936e-03 6.834318e-03
9.003906e+01 134 646 3.530046e-03 -3.305507e-03 6.835552e-03
8.984375e+01 134 646 3.530733e-03 -3.306099e-03 6.836832e-03
8.964844e+01 134 646 3.531444e-03 -3.306713e-03 6.838158e-03
8.945312e+01 134 646 3.532180e-03 -3.307350e-03 6.839531e-03
8.925781e+01 134 646 3.532942e-03 -3.308010e-03 6.840951e-03
8.906250e+01 134 646 3.533729e-03 -3.308692e-03 6.842420e-03
8.886719e+01 134 646 3.534541e-03 -3.309397e-03 6.843938e-03
8.867188e+01 134 646 3.535379e-03 -3.310127e-03 6.845506e-03
8.847656e+01 134 646 3.536244e-03 -3.310880e-03 6.847123e-03
8.828125e+01 134 646 3.537134e-03 -3.311657e-03 6.848791e-03
8.808594e+01 134 646 3.538052e-03 -3.312459e-03 6.850511e-03
8.789062e+01 134 646 3.538996e-03 -3.313285e-03 6.852281e-03
8.769531e+01 134 646 3.539967e-03 -3.314137e-03 6.854105e-03
8.750000e+01 134 646 3.540966e-03 -3.315014e-03 6.855980e-03
8.730469e+01 134 646 3.541992e-03 -3.315917e-03 6.857909e-03
8.710938e+01 134 646 3.543046e-03 -3.316846e-03 6.859892e-03
8.691406e+01 134 646 3.544128e-03 -3.317801e-03 6.861928e-03
8.671875e+01 134 646 3.545237e-03 -3.318782e-03 6.864020e-03
8.652344e+01 134 646 3.546375e-03 -3.319790e-03 6.866166e-03
8.632812e+01 134 646 3.547541e-03 -3.320826e-03 6.868367e-03
8.613281e+01 134 646 3.548736e-03 -3.321888e-03 6.870624e-03
8.593750e+01 134 646 3.549959e-03 -3.322978e-03 6.872938e-03
8.574219e+01 134 646 3.551211e-03 -3.324096e-03 6.875307e-03
8.554688e+01 134 646 3.552492e-03 -3.325242e-03 6.877734e-03
8.535156e+01 134 646 3.553802e-03 -3.326416e-03 6.880217e-03
8.515625e+01 133 646 3.555141e-03 -3.327618e-03 6.882759e-03
8.496094e+01 133 646 3.556510e-03 -3.328849e-03 6.885359e-03
8.476562e+01 133 646 3.557908e-03 -3.330109e-03 6.888016e-03
8.457031e+01 133 646 3.559335e-03 -3.331397e-03 6.890732e-03
8.437500e+01 133 646 3.560791e-03 -3.332715e-03 6.893507e-03
8.417969e+01 133 646 3.562277e-03 -3.334063e-03 6.896339e-03
8.398438e+01 133 646 3.563791e-03 -3.335440e-03 6.899231e-03
8.378906e+01 133 646 3.565335e-03 -3.336847e-03 6.902182e-03
8.359375e+01 133 646 3.566908e-03 -3.338283e-03 6.905192e-03
8.339844e+01 133 646 3.568511e-03 -3.339750e-03 6.908261e-03
8.320312e+01 133 646 3.570142e-03 -3.341247e-03 6.911390e-03
8.300781e+01 133 646 3.571803e-03 -3.342775e-03 6.914578e-03
8.281250e+01 133 646 3.573493e-03 -3.344333e-03 6.917826e-03
8.261719e+01 133 646 3.575211e-03 -3.345922e-03 6.921133e-03
8.242188e+01 133 646 3.576959e-03 -3.347541e-03 6.924500e-03
8.222656e+01 133 646 3.578736e-03 -3.349192e-03 6.927927e-03
8.203125e+01 133 646 3.580541e-03 -3.350873e-03 6.931414e-03
8.183594e+01 133 646 3.582375e-03 -3.352585e-03 6.934960e-03
8.164062e+01 133 646 3.584238e-03 -3.354329e-03 6.938567e-03
8.144531e+01 133 646 3.586128e-03 -3.356104e-03 6.942233e-03
8.125000e+01 133 646 3.588048e-03 -3.357911e-03 6.945958e-03
8.105469e+01 133 646 3.589995e-03 -3.359749e-03 6.949744e-03
8.085938e+01 133 646 3.591970e-03 -3.361618e-03 6.953588e-03
8.066406e+01 133 646 3.593973e-03 -3.363519e-03 6.957492e-03
8.046875e+01 133 646 3.596003e-03 -3.365452e-03 6.961455e-03
8.027344e+01 133 646 3.598061e-03 -3.367416e-03 6.965477e-03
8.007812e+01 133 646 3.600146e-03 -3.369412e-03 6.969558e-03
7.988281e+01 133 646 3.602258e-03 -3.371440e-03 6.973698e-03
7.968750e+01 133 646 3.604396e-03 -3.373500e-03 6.977896e-03
7.949219e+01 133 646 3.606561e-03 -3.375591e-03 6.982152e-03
7.929688e+01 133 646 3.608752e-03 -3.377714e-03 6.986466e-03
7.910156e+01 133 646 3.610968e-03 -3.379869e-03 6.990838e-03
7.890625e+01 133 646 3.613211e-03 -3.382056e-03 6.995267e-03
7.871094e+01 133 646 3.615478e-03 -3.384274e-03 6.999753e-03
7.851562e+01 133 646 3.617771e-03 -3.386524e-03 7.004295e-03
7.832031e+01 133 646 3.620088e-03 -3.388806e-03 7.008894e-03
7.812500e+01 133 646 3.622430e-03 -3.391119e-03 7.013549e-03
7.792969e+01 133 646 3.624796e-03 -3.393464e-03 7.018260e-03
7.773438e+01 133 646 3.627185e-03 -3.395841e-03 7.023025e-03
7.753906e+01 133 646 3.629597e-03 -3.398249e-03 7.027846e-03
7.734375e+01 133 646 3.632032e-03 -3.400688e-03 7.032720e-03
7.714844e+01 133 646 3.634490e-03 -3.403158e-03 7.037648e-03
7.695312e+01 133 646 3.636970e-03 -3.405659e-03 7.042630e-03
7.675781e+01 133 646 3.639472e-03 -3.408192e-03 7.047664e-03
7.656250e+01 133 646 3.641994e-03 -3.410755e-03 7.052750e-03
7.636719e+01 133 646 3.644538e-03 -3.413350e-03 7.057888e-03
7.617188e+01 133 646 3.647102e-03 -3.415975e-03 7.063077e-03
7.597656e+01 133 646 3.649686e-03 -3.418630e-03 7.068316e-03
7.578125e+01 133 646 3.652289e-03 -3.421316e-03 7.073605e-03
7.558594e+01 133 646 3.654912e-03 -3.424032e-03 7.078943e-03
7.539062e+01 133 646 3.657552e-03 -3.426778e-03 7.084330e-03
7.519531e+01 133 646 3.660211e-03 -3.429553e-03 7.089765e-03
7.500000e+01 133 646 3.662887e-03 -3.432359e-03 7.095246e-03
7.480469e+01 133 646 3.665581e-03 -3.435194e-03 7.100774e-03
7.460938e+01 133 647 3.668290e-03 -3.438059e-03 7.106350e-03
7.441406e+01 133 647 3.671016e-03 -3.440954e-03 7.111970e-03
7.421875e+01 134 647 3.673757e-03 -3.443878e-03 7.117635e-03
7.402344e+01 134 647 3.676515e-03 -3.446830e-03 7.123345e-03
7.382812e+01 134 647 3.679288e-03 -3.449810e-03 7.129098e-03
7.363281e+01 134 647 3.682074e-03 -3.452818e-03 7.134892e-03
7.343750e+01 134 647 3.684873e-03 -3.455855e-03 7.140727e-03
7.324219e+01 134 647 3.687685e-03 -3.458918e-03 7.146603e-03
7.304688e+01 134 647 3.690508e-03 -3.462009e-03 7.152518e-03
7.285156e+01 134 647 3.693343e-03 -3.465127e-03 7.158470e-03
7.265625e+01 134 647 3.696189e-03 -3.468272e-03 7.164461e-03
7.246094e+01 134 647 3.699045e-03 -3.471442e-03 7.170487e-03
7.226562e+01 134 647 3.701910e-03 -3.474639e-03 7.176549e-03
7.207031e+01 134 647 3.704784e-03 -3.477861e-03 7.182646e-03
7.187500e+01 134 647 3.707666e-03 -3.481109e-03 7.188775e-03
7.167969e+01 134 647 3.710556e-03 -3.484382e-03 7.194938e-03
7.148438e+01 134 647 3.713452e-03 -3.487679e-03 7.201131e-03
7.128906e+01 134 647 3.716355e-03 -3.491000e-03 7.207355e-03
7.109375e+01 134 647 3.719263e-03 -3.494345e-03 7.213608e-03
7.089844e+01 134 647 3.722175e-03 -3.497714e-03 7.219889e-03
7.070312e+01 134 647 3.725091e-03 -3.501105e-03 7.226197e-03
7.050781e+01 134 647 3.728011e-03 -3.504520e-03 7.232530e-03
7.031250e+01 134 647 3.730933e-03 -3.507956e-03 7.238889e-03
7.011719e+01 134 647 3.733857e-03 -3.511414e-03 7.245271e-03
6.992188e+01 134 647 3.736781e-03 -3.514894e-03 7.251675e-03
6.972656e+01 134 647 3.739706e-03 -3.518394e-03 7.258100e-03
6.953125e+01 134 647 3.742631e-03 -3.521915e-03 7.264546e-03
6.933594e+01 134 647 3.745554e-03 -3.525455e-03 7.271009e-03
6.914062e+01 134 647 3.748475e-03 -3.529015e-03 7.277491e-03
6.894531e+01 134 647 3.751393e-03 -3.532594e-03 7.283988e-03
6.875000e+01 134 647 3.754308e-03 -3.536192e-03 7.290500e-03
6.855469e+01 134 647 3.757218e-03 -3.539807e-03 7.297025e-03
6.835938e+01 134 647 3.760123e-03 -3.543440e-03 7.303563e-03
6.816406e+01 134 647 3.763021e-03 -3.547090e-03 7.310111e-03
6.796875e+01 135 647 3.765917e-03 -3.550756e-03 7.316673e-03
6.777344e+01 135 647 3.768808e-03 -3.554438e-03 7.323246e-03
6.757812e+01 135 647 3.771691e-03 -3.558135e-03 7.329825e-03
6.738281e+01 135 647 3.774564e-03 -3.561846e-03 7.336410e-03
6.718750e+01 135 647 3.777427e-03 -3.565572e-03 7.342999e-03
6.699219e+01 135 647 3.780279e-03 -3.569311e-03 7.349591e-03
6.679688e+01 135 647 3.783120e-03 -3.573064e-03 7.356183e-03
6.660156e+01 135 647 3.785947e-03 -3.576828e-03 7.362775e-03
6.640625e+01 135 647 3.788762e-03 -3.580604e-03 7.369365e-03
6.621094e+01 135 647 3.791561e-03 -3.584391e-03 7.375952e-03
6.601562e+01 135 647 3.794346e-03 -3.588188e-03 7.382534e-03
6.582031e+01 135 647 3.797114e-03 -3.591995e-03 7.389110e-03
6.562500e+01 135 647 3.799865e-03 -3.595812e-03 7.395677e-03
6.542969e+01 135 647 3.802599e-03 -3.599636e-03 7.402235e-03
6.523438e+01 135 647 3.805313e-03 -3.603468e-03 7.408782e-03
6.503906e+01 135 647 3.808008e-03 -3.607308e-03 7.415316e-03
6.484375e+01 135 647 3.810682e-03 -3.611153e-03 7.421835e-03
6.464844e+01 136 647 3.813338e-03 -3.615005e-03 7.428343e-03
6.445312e+01 136 647 3.815978e-03 -3.618861e-03 7.434838e-03
6.425781e+01 136 647 3.818594e-03 -3.622721e-03 7.441315e-03
6.406250e+01 136 647 3.821186e-03 -3.626585e-03 7.447771e-03
6.386719e+01 136 647 3.823753e-03 -3.630451e-03 7.454204e-03
6.367188e+01 136 647 3.826294e-03 -3.634320e-03 7.460613e-03
6.347656e+01 136 647 3.828808e-03 -3.638189e-03 7.466997e-03
6.328125e+01 136 647 3.831294e-03 -3.642059e-03 7.473353e-03
6.308594e+01 136 647 3.833751e-03 -3.645929e-03 7.479680e-03
6.289062e+01 136 647 3.836179e-03 -3.649797e-03 7.485976e-03
6.269531e+01 136 647 3.838575e-03 -3.653663e-03 7.492239e-03
6.250000e+01 136 647 3.840940e-03 -3.657527e-03 7.498467e-03
6.230469e+01 136 647 3.843273e-03 -3.661387e-03 7.504660e-03
6.210938e+01 137 647 3.845573e-03 -3.665242e-03 7.510816e-03
6.191406e+01 137 647 3.847849e-03 -3.669093e-03 7.516942e-03
6.171875e+01 137 647 3.850090e-03 -3.672937e-03 7.523026e-03
6.152344e+01 137 647 3.852294e-03 -3.676774e-03 7.529068e-03
6.132812e+01 137 647 3.854461e-03 -3.680603e-03 7.535064e-03
6.113281e+01 137 647 3.856590e-03 -3.684423e-03 7.541013e-03
6.093750e+01 137 647 3.858680e-03 -3.688234e-03 7.546914e-03
6.074219e+01 137 647 3.860729e-03 -3.692035e-03 7.552764e-03
6.054688e+01 137 647 3.862737e-03 -3.695824e-03 7.558561e-03
6.035156e+01 137 646 3.864704e-03 -3.699601e-03 7.564304e-03
6.015625e+01 137 646 3.866627e-03 -3.703368e-03 7.569995e-03
5.996094e+01 137 646 3.868506e-03 -3.707121e-03 7.575627e-03
5.976562e+01 138 646 3.870351e-03 -3.710860e-03 7.581211e-03
5.957031e+01 138 646 3.872153e-03 -3.714582e-03 7.586735e-03
5.937500e+01 138 646 3.873908e-03 -3.718288e-03 7.592195e-03
5.917969e+01 138 646 3.875615e-03 -3.721976e-03 7.597590e-03
5.898438e+01 138 646 3.877273e-03 -3.725645e-03 7.602918e-03
5.878906e+01 138 646 3.878882e-03 -3.729295e-03 7.608176e-03
5.859375e+01 138 646 3.880440e-03 -3.732923e-03 7.613363e-03
5.839844e+01 138 646 3.881946e-03 -3.736531e-03 7.618477e-03
5.820312e+01 138 646 3.883400e-03 -3.740115e-03 7.623515e-03
5.800781e+01 138 646 3.884800e-03 -3.743676e-03 7.628476e-03
5.781250e+01 139 646 3.886156e-03 -3.747213e-03 7.633368e-03
5.761719e+01 139 646 3.887460e-03 -3.750723e-03 7.638184e-03
5.742188e+01 139 646 3.888709e-03 -3.754207e-03 7.642916e-03
5.722656e+01 139 646 3.889900e-03 -3.757664e-03 7.647563e-03
5.703125e+01 139 646 3.891032e-03 -3.761091e-03 7.652124e-03
5.683594e+01 139 646 3.892106e-03 -3.764489e-03 7.656595e-03
5.664062e+01 139 646 3.893119e-03 -3.767856e-03 7.660975e-03
5.644531e+01 139 646 3.894071e-03 -3.771191e-03 7.665263e-03
5.625000e+01 139 646 3.894962e-03 -3.774493e-03 7.669455e-03
5.605469e+01 140 646 3.895794e-03 -3.777761e-03 7.673555e-03
5.585938e+01 140 646 3.896573e-03 -3.780994e-03 7.677567e-03
5.566406e+01 140 646 3.897286e-03 -3.784191e-03 7.681477e-03
5.546875e+01 140 645 3.897934e-03 -3.787352e-03 7.685286e-03
5.527344e+01 140 645 3.898515e-03 -3.790481e-03 7.688997e-03
5.507812e+01 140 645 3.899029e-03 -3.793572e-03 7.692601e-03
5.488281e+01 140 645 3.899474e-03 -3.796622e-03 7.696095e-03
5.468750e+01 140 645 3.899849e-03 -3.799631e-03 7.699479e-03
5.449219e+01 140 645 3.900154e-03 -3.802597e-03 7.702750e-03
5.429688e+01 141 645 3.900396e-03 -3.805519e-03 7.705915e-03
5.410156e+01 141 645 3.900573e-03 -3.808397e-03 7.708970e-03
5.390625e+01 141 645 3.900677e-03 -3.811228e-03 7.711906e-03
5.371094e+01 141 645 3.900707e-03 -3.814013e-03 7.714720e-03
5.351562e+01 141 645 3.900663e-03 -3.816749e-03 7.717412e-03
5.332031e+01 141 645 3.900542e-03 -3.819436e-03 7.719978e-03
5.312500e+01 141 645 3.900344e-03 -3.822073e-03 7.722417e-03
5.292969e+01 141 645 3.900069e-03 -3.824657e-03 7.724726e-03
5.273438e+01 142 645 3.899717e-03 -3.827189e-03 7.726906e-03
5.253906e+01 142 645 3.899300e-03 -3.829668e-03 7.728967e-03
5.234375e+01 142 644 3.898803e-03 -3.832101e-03 7.730904e-03
5.214844e+01 142 644 3.898224e-03 -3.834479e-03 7.732704e-03
5.195312e+01 142 644 3.897564e-03 -3.836801e-03 7.734365e-03
5.175781e+01 142 644 3.896821e-03 -3.839064e-03 7.735884e-03
5.156250e+01 142 644 3.895994e-03 -3.841267e-03 7.737261e-03
5.136719e+01 142 644 3.895082e-03 -3.843410e-03 7.738491e-03
5.117188e+01 142 644 3.894084e-03 -3.845490e-03 7.739575e-03
5.097656e+01 143 644 3.893016e-03 -3.847507e-03 7.740524e-03
5.078125e+01 143 644 3.891862e-03 -3.849460e-03 7.741323e-03
5.058594e+01 143 644 3.890620e-03 -3.851348e-03 7.741968e-03
5.039062e+01 143 644 3.889289e-03 -3.853169e-03 7.742458e-03
5.019531e+01 143 644 3.887869e-03 -3.854922e-03 7.742790e-03
5.000000e+01 143 643 3.886358e-03 -3.856619e-03 7.742977e-03
4.980469e+01 143 643 3.884756e-03 -3.858247e-03 7.743003e-03
4.960938e+01 143 643 3.883061e-03 -3.859804e-03 7.742865e-03
4.941406e+01 144 643 3.881289e-03 -3.861288e-03 7.742577e-03
4.921875e+01 144 643 3.879425e-03 -3.862698e-03 7.742123e-03
4.902344e+01 144 643 3.877466e-03 -3.864034e-03 7.741500e-03
4.882812e+01 144 643 3.875412e-03 -3.865293e-03 7.740705e-03
4.863281e+01 144 643 3.873262e-03 -3.866475e-03 7.739738e-03
4.843750e+01 144 643 3.871016e-03 -3.867579e-03 7.738594e-03
4.824219e+01 144 643 3.868672e-03 -3.868602e-03 7.737274e-03
4.804688e+01 144 642 3.866229e-03 -3.869558e-03 7.735787e-03
4.785156e+01 145 642 3.863703e-03 -3.870435e-03 7.734138e-03
4.765625e+01 145 642 3.861079e-03 -3.871229e-03 7.732308e-03
4.746094e+01 145 642 3.858354e-03 -3.871939e-03 7.730293e-03
4.726562e+01 145 642 3.855527e-03 -3.872563e-03 7.728091e-03
4.707031e+01 145 642 3.852599e-03 -3.873100e-03 7.725700e-03
4.687500e+01 145 642 3.849568e-03 -3.873550e-03 7.723118e-03
4.667969e+01 145 642 3.846434e-03 -3.873910e-03 7.720344e-03
4.648438e+01 145 642 3.843196e-03 -3.874179e-03 7.717375e-03
4.628906e+01 146 641 3.839869e-03 -3.874370e-03 7.714239e-03
4.609375e+01 146 641 3.836437e-03 -3.874473e-03 7.710910e-03
4.589844e+01 146 641 3.832899e-03 -3.874483e-03 7.707382e-03
4.570312e+01 146 641 3.829255e-03 -3.874397e-03 7.703652e-03
4.550781e+01 146 641 3.825503e-03 -3.874216e-03 7.699719e-03
4.531250e+01 146 641 3.821643e-03 -3.873936e-03 7.695580e-03
4.511719e+01 146 641 3.817675e-03 -3.873558e-03 7.691233e-03
4.492188e+01 146 641 3.813597e-03 -3.873081e-03 7.686678e-03
4.472656e+01 147 640 3.809424e-03 -3.872509e-03 7.681933e-03
4.453125e+01 147 640 3.805142e-03 -3.871848e-03 7.676990e-03
4.433594e+01 147 640 3.800749e-03 -3.871083e-03 7.671832e-03
4.414062e+01 147 640 3.796244e-03 -3.870214e-03 7.666459e-03
4.394531e+01 147 640 3.791627e-03 -3.869240e-03 7.660867e-03
4.375000e+01 147 640 3.786898e-03 -3.868158e-03 7.655056e-03
4.355469e+01 147 640 3.782055e-03 -3.866969e-03 7.649023e-03
4.335938e+01 147 640 3.777098e-03 -3.865670e-03 7.642768e-03
4.316406e+01 148 639 3.772038e-03 -3.864273e-03 7.636310e-03
4.296875e+01 148 639 3.766867e-03 -3.862773e-03 7.629640e-03
4.277344e+01 148 639 3.761580e-03 -3.861162e-03 7.622742e-03
4.257812e+01 148 639 3.756178e-03 -3.859436e-03 7.615614e-03
4.238281e+01 148 639 3.750659e-03 -3.857596e-03 7.608255e-03
4.218750e+01 148 639 3.745023e-03 -3.855639e-03 7.600663e-03
4.199219e+01 148 639 3.739270e-03 -3.853565e-03 7.592836e-03
4.179688e+01 148 638 3.733399e-03 -3.851377e-03 7.584776e-03
4.160156e+01 149 638 3.727414e-03 -3.849088e-03 7.576502e-03
4.140625e+01 149 638 3.721320e-03 -3.846679e-03 7.567999e-03
4.121094e+01 149 638 3.715107e-03 -3.844148e-03 7.559255e-03
4.101562e+01 149 638 3.708775e-03 -3.841494e-03 7.550269e-03
4.082031e+01 149 638 3.702322e-03 -3.838716e-03 7.541039e-03
4.062500e+01 149 638 3.695749e-03 -3.835814e-03 7.531563e-03
4.042969e+01 149 637 3.689055e-03 -3.832786e-03 7.521842e-03
4.023438e+01 149 637 3.682240e-03 -3.829654e-03 7.511894e-03
4.003906e+01 149 637 3.675304e-03 -3.826394e-03 7.501698e-03
3.984375e+01 150 637 3.668252e-03 -3.823004e-03 7.491256e-03
3.964844e+01 150 637 3.661084e-03 -3.819485e-03 7.480569e-03
3.945312e+01 150 637 3.653794e-03 -3.815833e-03 7.469627e-03
3.925781e+01 150 637 3.646381e-03 -3.812050e-03 7.458431e-03
3.906250e+01 150 636 3.638844e-03 -3.808136e-03 7.446981e-03
3.886719e+01 150 636 3.631184e-03 -3.804109e-03 7.435293e-03
3.867188e+01 150 636 3.623400e-03 -3.799946e-03 7.423347e-03
3.847656e+01 150 636 3.615492e-03 -3.795647e-03 7.411139e-03
3.828125e+01 150 636 3.607460e-03 -3.791210e-03 7.398670e-03
3.808594e+01 151 636 3.599306e-03 -3.786635e-03 7.385941e-03
3.789062e+01 151 636 3.591036e-03 -3.781920e-03 7.372956e-03
3.769531e+01 151 635 3.582641e-03 -3.777074e-03 7.359716e-03
3.750000e+01 151 635 3.574121e-03 -3.772102e-03 7.346223e-03
3.730469e+01 151 635 3.565475e-03 -3.766988e-03 7.332463e-03
3.710938e+01 151 635 3.556704e-03 -3.761729e-03 7.318433e-03
3.691406e+01 151 635 3.547806e-03 -3.756327e-03 7.304133e-03
3.671875e+01 151 635 3.538782e-03 -3.750779e-03 7.289561e-03
3.652344e+01 151 635 3.529633e-03 -3.745085e-03 7.274717e-03
3.632812e+01 151 634 3.520356e-03 -3.739263e-03 7.259619e-03
3.613281e+01 152 634 3.510957e-03 -3.733299e-03 7.244255e-03
3.593750e+01 152 634 3.501438e-03 -3.727185e-03 7.228623e-03
3.574219e+01 152 634 3.491793e-03 -3.720922e-03 7.212715e-03
3.554688e+01 152 634 3.482020e-03 -3.714508e-03 7.196528e-03
3.535156e+01 152 634 3.472121e-03 -3.707942e-03 7.180063e-03
3.515625e+01 152 633 3.462094e-03 -3.701229e-03 7.163323e-03
3.496094e+01 152 633 3.451940e-03 -3.694383e-03 7.146323e-03
3.476562e+01 152 633 3.441659e-03 -3.687383e-03 7.129042e-03
3.457031e+01 152 633 3.431251e-03 -3.680227e-03 7.111478e-03
3.437500e+01 152 633 3.420716e-03 -3.672916e-03 7.093631e-03
3.417969e+01 152 633 3.410053e-03 -3.665448e-03 7.075501e-03
3.398438e+01 153 633 3.399267e-03 -3.657822e-03 7.057089e-03
3.378906e+01 153 632 3.388359e-03 -3.650055e-03 7.038414e-03
3.359375e+01 153 632 3.377324e-03 -3.642138e-03 7.019462e-03
3.339844e+01 153 632 3.366162e-03 -3.634061e-03 7.000222e-03
3.320312e+01 153 632 3.354872e-03 -3.625823e-03 6.980695e-03
3.300781e+01 153 632 3.343455e-03 -3.617424e-03 6.960879e-03
3.281250e+01 153 632 3.331911e-03 -3.608863e-03 6.940775e-03
3.261719e+01 153 631 3.320240e-03 -3.600142e-03 6.920382e-03
3.242188e+01 153 631 3.308443e-03 -3.591280e-03 6.899723e-03
3.222656e+01 153 631 3.296518e-03 -3.582255e-03 6.878773e-03
3.203125e+01 153 631 3.284467e-03 -3.573064e-03 6.857531e-03
3.183594e+01 153 631 3.272290e-03 -3.563709e-03 6.835998e-03
3.164062e+01 154 631 3.259986e-03 -3.554187e-03 6.814174e-03
3.144531e+01 154 631 3.247564e-03 -3.544499e-03 6.792063e-03
3.125000e+01 154 630 3.235015e-03 -3.534655e-03 6.769670e-03
3.105469e+01 154 630 3.222340e-03 -3.524657e-03 6.746997e-03
3.085938e+01 154 630 3.209540e-03 -3.514491e-03 6.724030e-03
3.066406e+01 154 630 3.196614e-03 -3.504155e-03 6.700769e-03
3.046875e+01 154 630 3.183562e-03 -3.493651e-03 6.677213e-03
3.027344e+01 154 630 3.170386e-03 -3.482976e-03 6.653362e-03
3.007812e+01 154 630 3.157084e-03 -3.472131e-03 6.629215e-03
2.988281e+01 154 629 3.143658e-03 -3.461133e-03 6.604791e-03
2.968750e+01 154 629 3.130108e-03 -3.449970e-03 6.580077e-03
2.949219e+01 154 629 3.116433e-03 -3.438635e-03 6.555068e-03
2.929688e+01 154 629 3.102635e-03 -3.427127e-03 6.529763e-03
2.910156e+01 154 629 3.088714e-03 -3.415448e-03 6.504161e-03
2.890625e+01 154 629 3.074669e-03 -3.403595e-03 6.478263e-03
2.871094e+01 155 629 3.060503e-03 -3.391568e-03 6.452071e-03
2.851562e+01 155 628 3.046219e-03 -3.379389e-03 6.425607e-03
2.832031e+01 155 628 3.031811e-03 -3.367038e-03 6.398849e-03
2.812500e+01 155 628 3.017282e-03 -3.354512e-03 6.371794e-03
2.792969e+01 155 628 3.002632e-03 -3.341812e-03 6.344443e-03
2.773438e+01 155 628 2.987860e-03 -3.328936e-03 6.316796e-03
2.753906e+01 155 628 2.972967e-03 -3.315885e-03 6.288853e-03
2.734375e+01 155 628 2.957954e-03 -3.302659e-03 6.260613e-03
2.714844e+01 155 627 2.942821e-03 -3.289276e-03 6.232097e-03
2.695312e+01 155 627 2.927569e-03 -3.275720e-03 6.203288e-03
2.675781e+01 155 627 2.912197e-03 -3.261987e-03 6.174184e-03
2.656250e+01 155 627 2.896706e-03 -3.248078e-03 6.144784e-03
2.636719e+01 155 627 2.881097e-03 -3.233993e-03 6.115090e-03
